id_etudiant,id_competence,score
ETU_0216,MED_C05,0
ETU_0216,MED_C06,0
ETU_0216,MED_C07,0
ETU_0216,MED_C08,0
ETU_0216,MED_C09,1
ETU_0216,MED_C10,0
ETU_0216,MED_C11,0
ETU_0216,MED_C12,1
ETU_0216,MED_C13,0
ETU_0216,MED_C14,0
ETU_0217,MED_C01,0
ETU_0217,MED_C02,0
ETU_0217,MED_C03,2
ETU_0217,MED_C04,0
ETU_0217,MED_C05,0
ETU_0217,MED_C06,2
ETU_0217,MED_C07,2
ETU_0217,MED_C08,2
ETU_0217,MED_C09,0
ETU_0217,MED_C10,1
ETU_0217,MED_C11,2
ETU_0217,MED_C12,1
ETU_0217,MED_C13,2
ETU_0217,MED_C14,2
ETU_0218,MAI_C01,0
ETU_0218,MAI_C02,2
ETU_0218,MAI_C03,0
ETU_0218,MAI_C04,0
ETU_0218,MAI_C05,0
ETU_0218,MAI_C06,0
ETU_0218,MAI_C07,1
ETU_0218,MAI_C08,1
ETU_0218,MAI_C09,0
ETU_0218,MAI_C10,0
ETU_0218,MAI_C11,0
ETU_0218,MAI_C12,0
ETU_0219,PHA_C01,0
ETU_0219,PHA_C02,0
ETU_0219,PHA_C03,0
ETU_0219,PHA_C04,0
ETU_0219,PHA_C05,0
ETU_0219,PHA_C06,0
ETU_0219,PHA_C07,0
ETU_0219,PHA_C08,0
ETU_0219,PHA_C09,0
ETU_0219,PHA_C10,0
ETU_0220,MAI_C01,0
ETU_0220,MAI_C02,0
ETU_0220,MAI_C03,0
ETU_0220,MAI_C04,0
ETU_0220,MAI_C05,0
ETU_0220,MAI_C06,0
ETU_0220,MAI_C07,0
ETU_0220,MAI_C08,0
ETU_0220,MAI_C09,0
ETU_0220,MAI_C10,0
ETU_0220,MAI_C11,0
ETU_0220,MAI_C12,0
ETU_0221,PHA_C01,0
ETU_0221,PHA_C02,1
ETU_0221,PHA_C03,0
ETU_0221,PHA_C04,0
ETU_0221,PHA_C05,1
ETU_0221,PHA_C06,1
ETU_0221,PHA_C07,1
ETU_0221,PHA_C08,0
ETU_0221,PHA_C09,0
ETU_0221,PHA_C10,1
ETU_0222,PHA_C01,1
ETU_0222,PHA_C02,0
ETU_0222,PHA_C03,0
ETU_0222,PHA_C04,0
ETU_0222,PHA_C05,1
ETU_0222,PHA_C06,1
ETU_0222,PHA_C07,0
ETU_0222,PHA_C08,1
ETU_0222,PHA_C09,2
ETU_0222,PHA_C10,0
ETU_0223,MED_C01,1
ETU_0223,MED_C02,0
ETU_0223,MED_C03,1
ETU_0223,MED_C04,1
ETU_0223,MED_C05,1
ETU_0223,MED_C06,0
ETU_0223,MED_C07,1
ETU_0223,MED_C08,2
ETU_0223,MED_C09,0
ETU_0223,MED_C10,0
ETU_0223,MED_C11,1
ETU_0223,MED_C12,1
ETU_0223,MED_C13,0
ETU_0223,MED_C14,0
ETU_0224,MED_C01,1
ETU_0224,MED_C02,0
ETU_0224,MED_C03,0
ETU_0224,MED_C04,0
ETU_0224,MED_C05,0
ETU_0224,MED_C06,1
ETU_0224,MED_C07,0
ETU_0224,MED_C08,1
ETU_0224,MED_C09,0
ETU_0224,MED_C10,1
ETU_0224,MED_C11,1
ETU_0224,MED_C12,1
ETU_0224,MED_C13,1
ETU_0224,MED_C14,2
ETU_0225,MED_C01,0
ETU_0225,MED_C02,0
ETU_0225,MED_C03,0
ETU_0225,MED_C04,0
ETU_0225,MED_C05,0
ETU_0225,MED_C06,0
ETU_0225,MED_C07,0
ETU_0225,MED_C08,0
ETU_0225,MED_C09,0
ETU_0225,MED_C10,0
ETU_0225,MED_C11,0
ETU_0225,MED_C12,2
ETU_0225,MED_C13,1
ETU_0225,MED_C14,0
ETU_0226,MED_C01,0
ETU_0226,MED_C02,0
ETU_0226,MED_C03,0
ETU_0226,MED_C04,0
ETU_0226,MED_C05,0
ETU_0226,MED_C06,0
ETU_0226,MED_C07,0
ETU_0226,MED_C08,0
ETU_0226,MED_C09,0
ETU_0226,MED_C10,0
ETU_0226,MED_C11,0
ETU_0226,MED_C12,0
ETU_0226,MED_C13,0
ETU_0226,MED_C14,0
ETU_0227,DEN_C01,2
ETU_0227,DEN_C02,1
ETU_0227,DEN_C03,3
ETU_0227,DEN_C04,0
ETU_0227,DEN_C05,1
ETU_0227,DEN_C06,0
ETU_0227,DEN_C07,3
ETU_0227,DEN_C08,0
ETU_0227,DEN_C09,3
ETU_0227,DEN_C10,0
ETU_0227,DEN_C11,0
ETU_0227,DEN_C12,0
ETU_0228,MED_C01,0
ETU_0228,MED_C02,0
ETU_0228,MED_C03,0
ETU_0228,MED_C04,0
ETU_0228,MED_C05,0
ETU_0228,MED_C06,0
ETU_0228,MED_C07,0
ETU_0228,MED_C08,1
ETU_0228,MED_C09,0
ETU_0228,MED_C10,0
ETU_0228,MED_C11,0
ETU_0228,MED_C12,0
ETU_0228,MED_C13,0
ETU_0228,MED_C14,0
ETU_0229,DEN_C01,0
ETU_0229,DEN_C02,1
ETU_0229,DEN_C03,2
ETU_0229,DEN_C04,1
ETU_0229,DEN_C05,2
ETU_0229,DEN_C06,3
ETU_0229,DEN_C07,0
ETU_0229,DEN_C08,1
ETU_0229,DEN_C09,2
ETU_0229,DEN_C10,1
ETU_0229,DEN_C11,0
ETU_0229,DEN_C12,0
ETU_0230,PHA_C01,2
ETU_0230,PHA_C02,0
ETU_0230,PHA_C03,0
ETU_0230,PHA_C04,0
ETU_0230,PHA_C05,1
ETU_0230,PHA_C06,0
ETU_0230,PHA_C07,0
ETU_0230,PHA_C08,1
ETU_0230,PHA_C09,0
ETU_0230,PHA_C10,1
ETU_0231,MAI_C01,0
ETU_0231,MAI_C02,2
ETU_0231,MAI_C03,2
ETU_0231,MAI_C04,1
ETU_0231,MAI_C05,0
ETU_0231,MAI_C06,1
ETU_0231,MAI_C07,0
ETU_0231,MAI_C08,1
ETU_0231,MAI_C09,0
ETU_0231,MAI_C10,0
ETU_0231,MAI_C11,0
ETU_0231,MAI_C12,0
ETU_0232,PHA_C01,0
ETU_0232,PHA_C02,0
ETU_0232,PHA_C03,1
ETU_0232,PHA_C04,0
ETU_0232,PHA_C05,0
ETU_0232,PHA_C06,1
ETU_0232,PHA_C07,2
ETU_0232,PHA_C08,0
ETU_0232,PHA_C09,1
ETU_0232,PHA_C10,0
ETU_0233,PHA_C01,1
ETU_0233,PHA_C02,0
ETU_0233,PHA_C03,1
ETU_0233,PHA_C04,1
ETU_0233,PHA_C05,1
ETU_0233,PHA_C06,1
ETU_0233,PHA_C07,1
ETU_0233,PHA_C08,1
ETU_0233,PHA_C09,1
ETU_0233,PHA_C10,1
ETU_0234,MED_C01,0
ETU_0234,MED_C02,1
ETU_0234,MED_C03,1
ETU_0234,MED_C04,0
ETU_0234,MED_C05,2
ETU_0234,MED_C06,0
ETU_0234,MED_C07,0
ETU_0234,MED_C08,0
ETU_0234,MED_C09,0
ETU_0234,MED_C10,1
ETU_0234,MED_C11,0
ETU_0234,MED_C12,0
ETU_0234,MED_C13,0
ETU_0234,MED_C14,0
ETU_0235,MED_C01,1
ETU_0235,MED_C02,0
ETU_0235,MED_C03,0
ETU_0235,MED_C04,0
ETU_0235,MED_C05,0
ETU_0235,MED_C06,0
ETU_0235,MED_C07,1
ETU_0235,MED_C08,1
ETU_0235,MED_C09,1
ETU_0235,MED_C10,0
ETU_0235,MED_C11,2
ETU_0235,MED_C12,1
ETU_0235,MED_C13,1
ETU_0235,MED_C14,-1
ETU_0236,MAI_C01,0
ETU_0236,MAI_C02,0
ETU_0236,MAI_C03,0
ETU_0236,MAI_C04,0
ETU_0236,MAI_C05,0
ETU_0236,MAI_C06,0
ETU_0236,MAI_C07,0
ETU_0236,MAI_C08,0
ETU_0236,MAI_C09,0
ETU_0236,MAI_C10,0
ETU_0236,MAI_C11,0
ETU_0236,MAI_C12,0
ETU_0237,MED_C01,0
ETU_0237,MED_C02,0
ETU_0237,MED_C03,0
ETU_0237,MED_C04,0
ETU_0237,MED_C05,0
ETU_0237,MED_C06,0
ETU_0237,MED_C07,0
ETU_0237,MED_C08,0
ETU_0237,MED_C09,0
ETU_0237,MED_C10,0
ETU_0237,MED_C11,0
ETU_0237,MED_C12,0
ETU_0237,MED_C13,0
ETU_0237,MED_C14,0
ETU_0238,MED_C01,0
ETU_0238,MED_C02,0
ETU_0238,MED_C03,1
ETU_0238,MED_C04,1
ETU_0238,MED_C05,1
ETU_0238,MED_C06,0
ETU_0238,MED_C07,0
ETU_0238,MED_C08,0
ETU_0238,MED_C09,0
ETU_0238,MED_C10,0
ETU_0238,MED_C11,1
ETU_0238,MED_C12,0
ETU_0238,MED_C13,0
ETU_0238,MED_C14,0
ETU_0239,PHA_C01,1
ETU_0239,PHA_C02,0
ETU_0239,PHA_C03,1
ETU_0239,PHA_C04,0
ETU_0239,PHA_C05,0
ETU_0239,PHA_C06,0
ETU_0239,PHA_C07,1
ETU_0239,PHA_C08,0
ETU_0239,PHA_C09,1
ETU_0239,PHA_C10,0
ETU_0240,MED_C01,0
ETU_0240,MED_C02,0
ETU_0240,MED_C03,0
ETU_0240,MED_C04,0
ETU_0240,MED_C05,1
ETU_0240,MED_C06,0
ETU_0240,MED_C07,0
ETU_0240,MED_C08,0
ETU_0240,MED_C09,0
ETU_0240,MED_C10,0
ETU_0240,MED_C11,0
ETU_0240,MED_C12,0
ETU_0240,MED_C13,0
ETU_0240,MED_C14,1
ETU_0241,DEN_C01,2
ETU_0241,DEN_C02,1
ETU_0241,DEN_C03,0
ETU_0241,DEN_C04,1
ETU_0241,DEN_C05,1
ETU_0241,DEN_C06,0
ETU_0241,DEN_C07,1
ETU_0241,DEN_C08,1
ETU_0241,DEN_C09,0
ETU_0241,DEN_C10,0
ETU_0241,DEN_C11,1
ETU_0241,DEN_C12,0
ETU_0242,DEN_C01,1
ETU_0242,DEN_C02,1
ETU_0242,DEN_C03,0
ETU_0242,DEN_C04,1
ETU_0242,DEN_C05,2
ETU_0242,DEN_C06,3
ETU_0242,DEN_C07,0
ETU_0242,DEN_C08,1
ETU_0242,DEN_C09,2
ETU_0242,DEN_C10,1
ETU_0242,DEN_C11,1
ETU_0242,DEN_C12,1
ETU_0243,DEN_C01,1
ETU_0243,DEN_C02,0
ETU_0243,DEN_C03,1
ETU_0243,DEN_C04,1
ETU_0243,DEN_C05,0
ETU_0243,DEN_C06,1
ETU_0243,DEN_C07,0
ETU_0243,DEN_C08,0
ETU_0243,DEN_C09,0
ETU_0243,DEN_C10,0
ETU_0243,DEN_C11,1
ETU_0243,DEN_C12,0
ETU_0244,MED_C01,0
ETU_0244,MED_C02,0
ETU_0244,MED_C03,1
ETU_0244,MED_C04,1
ETU_0244,MED_C05,0
ETU_0244,MED_C06,0
ETU_0244,MED_C07,0
ETU_0244,MED_C08,0
ETU_0244,MED_C09,0
ETU_0244,MED_C10,0
ETU_0244,MED_C11,1
ETU_0244,MED_C12,1
ETU_0244,MED_C13,1
ETU_0244,MED_C14,0
ETU_0245,MED_C01,1
ETU_0245,MED_C02,0
ETU_0245,MED_C03,0
ETU_0245,MED_C04,0
ETU_0245,MED_C05,0
ETU_0245,MED_C06,0
ETU_0245,MED_C07,0
ETU_0245,MED_C08,0
ETU_0245,MED_C09,0
ETU_0245,MED_C10,0
ETU_0245,MED_C11,0
ETU_0245,MED_C12,2
ETU_0245,MED_C13,1
ETU_0245,MED_C14,1
ETU_0246,DEN_C01,0
ETU_0246,DEN_C02,0
ETU_0246,DEN_C03,0
ETU_0246,DEN_C04,0
ETU_0246,DEN_C05,0
ETU_0246,DEN_C06,1
ETU_0246,DEN_C07,0
ETU_0246,DEN_C08,0
ETU_0246,DEN_C09,0
ETU_0246,DEN_C10,0
ETU_0246,DEN_C11,1
ETU_0246,DEN_C12,0
ETU_0247,MED_C01,0
ETU_0247,MED_C02,1
ETU_0247,MED_C03,3
ETU_0247,MED_C04,1
ETU_0247,MED_C05,0
ETU_0247,MED_C06,0
ETU_0247,MED_C07,0
ETU_0247,MED_C08,2
ETU_0247,MED_C09,0
ETU_0247,MED_C10,2
ETU_0247,MED_C11,0
ETU_0247,MED_C12,0
ETU_0247,MED_C13,2
ETU_0247,MED_C14,1
ETU_0248,DEN_C01,1
ETU_0248,DEN_C02,1
ETU_0248,DEN_C03,0
ETU_0248,DEN_C04,0
ETU_0248,DEN_C05,0
ETU_0248,DEN_C06,0
ETU_0248,DEN_C07,1
ETU_0248,DEN_C08,1
ETU_0248,DEN_C09,0
ETU_0248,DEN_C10,0
ETU_0248,DEN_C11,0
ETU_0248,DEN_C12,0
ETU_0249,DEN_C01,0
ETU_0249,DEN_C02,0
ETU_0249,DEN_C03,0
ETU_0249,DEN_C04,0
ETU_0249,DEN_C05,0
ETU_0249,DEN_C06,0
ETU_0249,DEN_C07,0
ETU_0249,DEN_C08,0
ETU_0249,DEN_C09,0
ETU_0249,DEN_C10,0
ETU_0249,DEN_C11,0
ETU_0249,DEN_C12,0
ETU_0250,DEN_C01,0
ETU_0250,DEN_C02,0
ETU_0250,DEN_C03,0
ETU_0250,DEN_C04,1
ETU_0250,DEN_C05,0
ETU_0250,DEN_C06,0
ETU_0250,DEN_C07,0
ETU_0250,DEN_C08,0
ETU_0250,DEN_C09,0
ETU_0250,DEN_C10,1
ETU_0250,DEN_C11,0
ETU_0250,DEN_C12,0
ETU_0251,MED_C01,1
ETU_0251,MED_C02,1
ETU_0251,MED_C03,0
ETU_0251,MED_C04,0
ETU_0251,MED_C05,0
ETU_0251,MED_C06,0
ETU_0251,MED_C07,0
ETU_0251,MED_C08,0
ETU_0251,MED_C09,0
ETU_0251,MED_C10,0
ETU_0251,MED_C11,1
ETU_0251,MED_C12,1
ETU_0251,MED_C13,1
ETU_0251,MED_C14,3
ETU_0252,MED_C01,0
ETU_0252,MED_C02,0
ETU_0252,MED_C03,0
ETU_0252,MED_C04,0
ETU_0252,MED_C05,0
ETU_0252,MED_C06,0
ETU_0252,MED_C07,0
ETU_0252,MED_C08,0
ETU_0252,MED_C09,0
ETU_0252,MED_C10,0
ETU_0252,MED_C11,0
ETU_0252,MED_C12,0
ETU_0252,MED_C13,0
ETU_0252,MED_C14,0
ETU_0253,DEN_C01,2
ETU_0253,DEN_C02,2
ETU_0253,DEN_C03,1
ETU_0253,DEN_C04,1
ETU_0253,DEN_C05,2
ETU_0253,DEN_C06,4
ETU_0253,DEN_C07,1
ETU_0253,DEN_C08,1
ETU_0253,DEN_C09,1
ETU_0253,DEN_C10,1
ETU_0253,DEN_C11,0
ETU_0253,DEN_C12,0
ETU_0254,MED_C01,0
ETU_0254,MED_C02,1
ETU_0254,MED_C03,0
ETU_0254,MED_C04,1
ETU_0254,MED_C05,0
ETU_0254,MED_C06,0
ETU_0254,MED_C07,0
ETU_0254,MED_C08,-1
ETU_0254,MED_C09,0
ETU_0254,MED_C10,0
ETU_0254,MED_C11,0
ETU_0254,MED_C12,1
ETU_0254,MED_C13,0
ETU_0254,MED_C14,0
ETU_0255,MED_C01,0
ETU_0255,MED_C02,1
ETU_0255,MED_C03,0
ETU_0255,MED_C04,0
ETU_0255,MED_C05,1
ETU_0255,MED_C06,1
ETU_0255,MED_C07,0
ETU_0255,MED_C08,1
ETU_0255,MED_C09,0
ETU_0255,MED_C10,1
ETU_0255,MED_C11,0
ETU_0255,MED_C12,0
ETU_0255,MED_C13,0
ETU_0255,MED_C14,2
ETU_0256,PHA_C01,0
ETU_0256,PHA_C02,2
ETU_0256,PHA_C03,0
ETU_0256,PHA_C04,0
ETU_0256,PHA_C05,2
ETU_0256,PHA_C06,1
ETU_0256,PHA_C07,1
ETU_0256,PHA_C08,1
ETU_0256,PHA_C09,0
ETU_0256,PHA_C10,0
ETU_0257,DEN_C01,1
ETU_0257,DEN_C02,0
ETU_0257,DEN_C03,1
ETU_0257,DEN_C04,2
ETU_0257,DEN_C05,0
ETU_0257,DEN_C06,1
ETU_0257,DEN_C07,1
ETU_0257,DEN_C08,1
ETU_0257,DEN_C09,1
ETU_0257,DEN_C10,0
ETU_0257,DEN_C11,0
ETU_0257,DEN_C12,0
ETU_0258,PHA_C01,1
ETU_0258,PHA_C02,0
ETU_0258,PHA_C03,0
ETU_0258,PHA_C04,1
ETU_0258,PHA_C05,1
ETU_0258,PHA_C06,0
ETU_0258,PHA_C07,-1
ETU_0258,PHA_C08,2
ETU_0258,PHA_C09,0
ETU_0258,PHA_C10,0
ETU_0259,PHA_C01,0
ETU_0259,PHA_C02,0
ETU_0259,PHA_C03,2
ETU_0259,PHA_C04,0
ETU_0259,PHA_C05,1
ETU_0259,PHA_C06,0
ETU_0259,PHA_C07,0
ETU_0259,PHA_C08,2
ETU_0259,PHA_C09,1
ETU_0259,PHA_C10,0
ETU_0260,MED_C01,1
ETU_0260,MED_C02,0
ETU_0260,MED_C03,1
ETU_0260,MED_C04,2
ETU_0260,MED_C05,0
ETU_0260,MED_C06,0
ETU_0260,MED_C07,1
ETU_0260,MED_C08,0
ETU_0260,MED_C09,0
ETU_0260,MED_C10,0
ETU_0260,MED_C11,1
ETU_0260,MED_C12,0
ETU_0260,MED_C13,2
ETU_0260,MED_C14,0
ETU_0261,PHA_C01,0
ETU_0261,PHA_C02,0
ETU_0261,PHA_C03,0
ETU_0261,PHA_C04,0
ETU_0261,PHA_C05,0
ETU_0261,PHA_C06,0
ETU_0261,PHA_C07,0
ETU_0261,PHA_C08,0
ETU_0261,PHA_C09,0
ETU_0261,PHA_C10,0
ETU_0262,DEN_C01,0
ETU_0262,DEN_C02,0
ETU_0262,DEN_C03,0
ETU_0262,DEN_C04,0
ETU_0262,DEN_C05,0
ETU_0262,DEN_C06,0
ETU_0262,DEN_C07,0
ETU_0262,DEN_C08,0
ETU_0262,DEN_C09,0
ETU_0262,DEN_C10,0
ETU_0262,DEN_C11,0
ETU_0262,DEN_C12,0
ETU_0263,MED_C01,1
ETU_0263,MED_C02,0
ETU_0263,MED_C03,2
ETU_0263,MED_C04,1
ETU_0263,MED_C05,0
ETU_0263,MED_C06,1
ETU_0263,MED_C07,0
ETU_0263,MED_C08,1
ETU_0263,MED_C09,0
ETU_0263,MED_C10,1
ETU_0263,MED_C11,0
ETU_0263,MED_C12,0
ETU_0263,MED_C13,0
ETU_0263,MED_C14,1
ETU_0264,PHA_C01,1
ETU_0264,PHA_C02,0
ETU_0264,PHA_C03,0
ETU_0264,PHA_C04,1
ETU_0264,PHA_C05,0
ETU_0264,PHA_C06,0
ETU_0264,PHA_C07,2
ETU_0264,PHA_C08,1
ETU_0264,PHA_C09,0
ETU_0264,PHA_C10,1
ETU_0265,DEN_C01,0
ETU_0265,DEN_C02,0
ETU_0265,DEN_C03,0
ETU_0265,DEN_C04,0
ETU_0265,DEN_C05,0
ETU_0265,DEN_C06,0
ETU_0265,DEN_C07,0
ETU_0265,DEN_C08,0
ETU_0265,DEN_C09,0
ETU_0265,DEN_C10,0
ETU_0265,DEN_C11,0
ETU_0265,DEN_C12,0
ETU_0266,MAI_C01,0
ETU_0266,MAI_C02,0
ETU_0266,MAI_C03,1
ETU_0266,MAI_C04,0
ETU_0266,MAI_C05,0
ETU_0266,MAI_C06,1
ETU_0266,MAI_C07,0
ETU_0266,MAI_C08,-1
ETU_0266,MAI_C09,2
ETU_0266,MAI_C10,0
ETU_0266,MAI_C11,0
ETU_0266,MAI_C12,0
ETU_0267,PHA_C01,2
ETU_0267,PHA_C02,0
ETU_0267,PHA_C03,2
ETU_0267,PHA_C04,0
ETU_0267,PHA_C05,1
ETU_0267,PHA_C06,2
ETU_0267,PHA_C07,0
ETU_0267,PHA_C08,0
ETU_0267,PHA_C09,0
ETU_0267,PHA_C10,1
ETU_0268,MAI_C01,0
ETU_0268,MAI_C02,3
ETU_0268,MAI_C03,0
ETU_0268,MAI_C04,0
ETU_0268,MAI_C05,0
ETU_0268,MAI_C06,-1
ETU_0268,MAI_C07,0
ETU_0268,MAI_C08,0
ETU_0268,MAI_C09,0
ETU_0268,MAI_C10,0
ETU_0268,MAI_C11,1
ETU_0268,MAI_C12,0
ETU_0269,MED_C01,1
ETU_0269,MED_C02,1
ETU_0269,MED_C03,0
ETU_0269,MED_C04,0
ETU_0269,MED_C05,0
ETU_0269,MED_C06,0
ETU_0269,MED_C07,0
ETU_0269,MED_C08,1
ETU_0269,MED_C09,0
ETU_0269,MED_C10,0
ETU_0269,MED_C11,0
ETU_0269,MED_C12,2
ETU_0269,MED_C13,0
ETU_0269,MED_C14,2
ETU_0270,MED_C01,2
ETU_0270,MED_C02,0
ETU_0270,MED_C03,0
ETU_0270,MED_C04,0
ETU_0270,MED_C05,0
ETU_0270,MED_C06,0
ETU_0270,MED_C07,1
ETU_0270,MED_C08,0
ETU_0270,MED_C09,0
ETU_0270,MED_C10,0
ETU_0270,MED_C11,0
ETU_0270,MED_C12,0
ETU_0270,MED_C13,0
ETU_0270,MED_C14,0
ETU_0271,MAI_C01,2
ETU_0271,MAI_C02,0
ETU_0271,MAI_C03,2
ETU_0271,MAI_C04,0
ETU_0271,MAI_C05,0
ETU_0271,MAI_C06,1
ETU_0271,MAI_C07,1
ETU_0271,MAI_C08,0
ETU_0271,MAI_C09,0
ETU_0271,MAI_C10,0
ETU_0271,MAI_C11,0
ETU_0271,MAI_C12,0
ETU_0272,MAI_C01,0
ETU_0272,MAI_C02,0
ETU_0272,MAI_C03,0
ETU_0272,MAI_C04,2
ETU_0272,MAI_C05,0
ETU_0272,MAI_C06,0
ETU_0272,MAI_C07,1
ETU_0272,MAI_C08,0
ETU_0272,MAI_C09,1
ETU_0272,MAI_C10,1
ETU_0272,MAI_C11,0
ETU_0272,MAI_C12,0
ETU_0273,DEN_C01,1
ETU_0273,DEN_C02,0
ETU_0273,DEN_C03,0
ETU_0273,DEN_C04,0
ETU_0273,DEN_C05,0
ETU_0273,DEN_C06,1
ETU_0273,DEN_C07,0
ETU_0273,DEN_C08,0
ETU_0273,DEN_C09,1
ETU_0273,DEN_C10,0
ETU_0273,DEN_C11,0
ETU_0273,DEN_C12,0
ETU_0274,DEN_C01,0
ETU_0274,DEN_C02,1
ETU_0274,DEN_C03,0
ETU_0274,DEN_C04,2
ETU_0274,DEN_C05,0
ETU_0274,DEN_C06,2
ETU_0274,DEN_C07,2
ETU_0274,DEN_C08,0
ETU_0274,DEN_C09,0
ETU_0274,DEN_C10,2
ETU_0274,DEN_C11,0
ETU_0274,DEN_C12,-2
ETU_0275,PHA_C01,2
ETU_0275,PHA_C02,1
ETU_0275,PHA_C03,-1
ETU_0275,PHA_C04,0
ETU_0275,PHA_C05,1
ETU_0275,PHA_C06,1
ETU_0275,PHA_C07,0
ETU_0275,PHA_C08,1
ETU_0275,PHA_C09,0
ETU_0275,PHA_C10,0
ETU_0276,PHA_C01,0
ETU_0276,PHA_C02,0
ETU_0276,PHA_C03,0
ETU_0276,PHA_C04,0
ETU_0276,PHA_C05,0
ETU_0276,PHA_C06,0
ETU_0276,PHA_C07,0
ETU_0276,PHA_C08,0
ETU_0276,PHA_C09,0
ETU_0276,PHA_C10,0
ETU_0277,MAI_C01,0
ETU_0277,MAI_C02,0
ETU_0277,MAI_C03,0
ETU_0277,MAI_C04,0
ETU_0277,MAI_C05,0
ETU_0277,MAI_C06,0
ETU_0277,MAI_C07,0
ETU_0277,MAI_C08,0
ETU_0277,MAI_C09,0
ETU_0277,MAI_C10,0
ETU_0277,MAI_C11,0
ETU_0277,MAI_C12,0
ETU_0278,PHA_C01,0
ETU_0278,PHA_C02,0
ETU_0278,PHA_C03,0
ETU_0278,PHA_C04,0
ETU_0278,PHA_C05,0
ETU_0278,PHA_C06,0
ETU_0278,PHA_C07,0
ETU_0278,PHA_C08,0
ETU_0278,PHA_C09,0
ETU_0278,PHA_C10,0
ETU_0279,MAI_C01,0
ETU_0279,MAI_C02,4
ETU_0279,MAI_C03,0
ETU_0279,MAI_C04,2
ETU_0279,MAI_C05,1
ETU_0279,MAI_C06,0
ETU_0279,MAI_C07,-1
ETU_0279,MAI_C08,0
ETU_0279,MAI_C09,0
ETU_0279,MAI_C10,3
ETU_0279,MAI_C11,0
ETU_0279,MAI_C12,0
ETU_0280,MAI_C01,0
ETU_0280,MAI_C02,0
ETU_0280,MAI_C03,0
ETU_0280,MAI_C04,0
ETU_0280,MAI_C05,0
ETU_0280,MAI_C06,0
ETU_0280,MAI_C07,0
ETU_0280,MAI_C08,0
ETU_0280,MAI_C09,0
ETU_0280,MAI_C10,0
ETU_0280,MAI_C11,0
ETU_0280,MAI_C12,0
ETU_0281,DEN_C01,1
ETU_0281,DEN_C02,1
ETU_0281,DEN_C03,0
ETU_0281,DEN_C04,0
ETU_0281,DEN_C05,0
ETU_0281,DEN_C06,1
ETU_0281,DEN_C07,0
ETU_0281,DEN_C08,1
ETU_0281,DEN_C09,0
ETU_0281,DEN_C10,0
ETU_0281,DEN_C11,-1
ETU_0281,DEN_C12,0
ETU_0282,MED_C01,1
ETU_0282,MED_C02,2
ETU_0282,MED_C03,1
ETU_0282,MED_C04,1
ETU_0282,MED_C05,2
ETU_0282,MED_C06,0
ETU_0282,MED_C07,2
ETU_0282,MED_C08,0
ETU_0282,MED_C09,0
ETU_0282,MED_C10,1
ETU_0282,MED_C11,0
ETU_0282,MED_C12,1
ETU_0282,MED_C13,1
ETU_0282,MED_C14,0
ETU_0283,MED_C01,1
ETU_0283,MED_C02,1
ETU_0283,MED_C03,3
ETU_0283,MED_C04,1
ETU_0283,MED_C05,1
ETU_0283,MED_C06,0
ETU_0283,MED_C07,0
ETU_0283,MED_C08,1
ETU_0283,MED_C09,0
ETU_0283,MED_C10,0
ETU_0283,MED_C11,1
ETU_0283,MED_C12,0
ETU_0283,MED_C13,0
ETU_0283,MED_C14,1
ETU_0284,MED_C01,0
ETU_0284,MED_C02,0
ETU_0284,MED_C03,1
ETU_0284,MED_C04,1
ETU_0284,MED_C05,1
ETU_0284,MED_C06,0
ETU_0284,MED_C07,0
ETU_0284,MED_C08,0
ETU_0284,MED_C09,0
ETU_0284,MED_C10,0
ETU_0284,MED_C11,1
ETU_0284,MED_C12,0
ETU_0284,MED_C13,0
ETU_0284,MED_C14,0
ETU_0285,PHA_C01,1
ETU_0285,PHA_C02,0
ETU_0285,PHA_C03,1
ETU_0285,PHA_C04,1
ETU_0285,PHA_C05,0
ETU_0285,PHA_C06,1
ETU_0285,PHA_C07,1
ETU_0285,PHA_C08,0
ETU_0285,PHA_C09,0
ETU_0285,PHA_C10,2
ETU_0286,MED_C01,0
ETU_0286,MED_C02,1
ETU_0286,MED_C03,1
ETU_0286,MED_C04,1
ETU_0286,MED_C05,0
ETU_0286,MED_C06,0
ETU_0286,MED_C07,0
ETU_0286,MED_C08,0
ETU_0286,MED_C09,1
ETU_0286,MED_C10,0
ETU_0286,MED_C11,0
ETU_0286,MED_C12,1
ETU_0286,MED_C13,0
ETU_0286,MED_C14,0
ETU_0287,MED_C01,0
ETU_0287,MED_C02,0
ETU_0287,MED_C03,0
ETU_0287,MED_C04,0
ETU_0287,MED_C05,0
ETU_0287,MED_C06,0
ETU_0287,MED_C07,0
ETU_0287,MED_C08,0
ETU_0287,MED_C09,0
ETU_0287,MED_C10,0
ETU_0287,MED_C11,0
ETU_0287,MED_C12,0
ETU_0287,MED_C13,0
ETU_0287,MED_C14,0
ETU_0288,PHA_C01,0
ETU_0288,PHA_C02,0
ETU_0288,PHA_C03,2
ETU_0288,PHA_C04,2
ETU_0288,PHA_C05,0
ETU_0288,PHA_C06,0
ETU_0288,PHA_C07,0
ETU_0288,PHA_C08,3
ETU_0288,PHA_C09,2
ETU_0288,PHA_C10,0
ETU_0289,MED_C01,0
ETU_0289,MED_C02,0
ETU_0289,MED_C03,0
ETU_0289,MED_C04,0
ETU_0289,MED_C05,0
ETU_0289,MED_C06,0
